No.  X  Y  Z  Yaw  Pitch  Roll  Weld_En
10 10.142 -14.248 13.3 0 0 1 1
10 10.911 -14.663 13.3 0 0 1 1
10 11.699 -15.04 13.3 0 0 1 1
10 12.504 -15.378 13.3 0 0 1 1
10 13.324 -15.676 13.3 0 0 1 1
10 14.155 -15.934 13.3 0 0 1 1
10 14.995 -16.151 13.3 0 0 1 1
10 15.843 -16.326 13.3 0 0 1 1
10 16.411 -16.416 13.3 0 0 1 1
10 17.557 -16.552 13.3 0 0 1 1
10 18.414 -16.601 13.3 0 0 1 1
10 19.274 -16.61 13.3 0 0 1 1
10 20.132 -16.576 13.3 0 0 1 1
10 20.986 -16.502 13.3 0 0 1 1
10 21.834 -16.386 13.3 0 0 1 1
10 22.674 -16.23 13.3 0 0 1 1
10 23.47 -16.042 13.3 0 0 1 1
10 24.259 -15.816 13.3 0 0 1 1
10 25.039 -15.553 13.3 0 0 1 1
10 25.807 -15.253 13.3 0 0 1 1
10 26.561 -14.917 13.3 0 0 1 1
10 27.3 -14.545 13.3 0 0 1 1
10 28.021 -14.138 13.3 0 0 1 1
10 28.722 -13.697 13.3 0 0 1 1
10 29.403 -13.221 13.3 0 0 1 1
10 30.06 -12.713 13.3 0 0 1 1
10 30.693 -12.173 13.3 0 0 1 1
10 31.299 -11.602 13.3 0 0 1 1
10 31.878 -11.001 13.3 0 0 1 1
10 32.427 -10.372 13.3 0 0 1 1
10 32.945 -9.715 13.3 0 0 1 1
10 33.43 -9.033 13.3 0 0 1 1
10 33.882 -8.327 13.3 0 0 1 1
10 34.3 -7.6 13.3 0 0 1 1
10 34.681 -6.854 13.3 0 0 1 1
10 35.025 -6.091 13.3 0 0 1 1
10 35.331 -5.315 13.3 0 0 1 1
10 35.596 -4.527 13.3 0 0 1 1
10 35.822 -3.729 13.3 0 0 1 1
10 36.008 -2.921 13.3 0 0 1 1
10 36.152 -2.101 13.3 0 0 1 1
10 36.256 -1.27 13.3 0 0 1 1
10 36.318 -0.427 13.3 0 0 1 1
10 36.339 0.428 13.3 0 0 1 1
10 36.318 1.282 13.3 0 0 1 1
10 36.256 2.125 13.3 0 0 1 1
10 36.152 2.956 13.3 0 0 1 1
10 36.008 3.776 13.3 0 0 1 1
10 35.822 4.584 13.3 0 0 1 1
10 35.596 5.383 13.3 0 0 1 1
10 35.331 6.17 13.3 0 0 1 1
10 35.025 6.946 13.3 0 0 1 1
10 34.676 7.719 13.3 0 0 1 1
10 34.294 8.466 13.3 0 0 1 1
10 33.883 9.182 13.3 0 0 1 1
10 33.431 9.888 13.3 0 0 1 1
10 32.945 10.57 13.3 0 0 1 1
10 32.428 11.225 13.3 0 0 1 1
10 31.759 11.982 13.3 0 0 1 1
10 31.3 12.457 13.3 0 0 1 1
10 30.693 13.028 13.3 0 0 1 1
10 30.06 13.568 13.3 0 0 1 1
10 29.401 14.078 13.3 0 0 1 1
10 29.123 14.275 13.3 0 0 1 1
10 28.724 14.551 13.3 0 0 1 1
10 28.021 14.993 13.3 0 0 1 1
10 27.298 15.401 13.3 0 0 1 1
10 26.857 15.626 13.3 0 0 1 1
10 25.804 16.109 13.3 0 0 1 1
10 25.038 16.408 13.3 0 0 1 1
10 24.392 16.628 13.3 0 0 1 1
10 23.469 16.897 13.3 0 0 1 1
10 22.66 17.087 13.3 0 0 1 1
10 21.834 17.241 13.3 0 0 1 1
10 20.986 17.357 13.3 0 0 1 1
10 20.132 17.431 13.3 0 0 1 1
10 19.274 17.465 13.3 0 0 1 1
10 18.414 17.456 13.3 0 0 1 1
10 17.553 17.407 13.3 0 0 1 1
10 17.197 17.37 13.3 0 0 1 1
10 16.697 17.315 13.3 0 0 1 1
10 15.842 17.181 13.3 0 0 1 1
10 14.995 17.006 13.3 0 0 1 1
10 14.155 16.789 13.3 0 0 1 1
10 13.324 16.531 13.3 0 0 1 1
10 12.504 16.233 13.3 0 0 1 1
10 11.699 15.895 13.3 0 0 1 1
10 10.911 15.519 13.3 0 0 1 1
10 10.142 15.103 13.3 0 0 1 1
10 9.397 14.652 13.3 0 0 1 1
10 8.481 14.021 13.3 0 0 1 1
10 7.972 13.638 13.3 0 0 1 1
10 7.3 13.078 13.3 0 0 1 1
10 6.657 12.485 13.3 0 0 1 1
10 6.11 11.93 13.3 0 0 1 1
10 5.46 11.202 13.3 0 0 1 1
10 4.914 10.517 13.3 0 0 1 1
10 4.402 9.803 13.3 0 0 1 1
10 4.142 9.403 13.3 0 0 1 1
10 3.719 8.708 13.3 0 0 1 1
10 3.329 7.994 13.3 0 0 1 1
10 3.101 7.542 13.3 0 0 1 1
10 2.478 6.145 13.3 0 0 1 1
10 2.256 5.776 13.3 0 0 1 1
10 1.999 5.442 13.3 0 0 1 1
10 1.714 5.152 13.3 0 0 1 1
10 1.543 5.01 13.3 0 0 1 1
10 1.373 4.885 13.3 0 0 1 1
10 1.025 4.683 13.3 0 0 1 1
10 0.648 4.533 13.3 0 0 1 1
10 0.341 4.457 13.3 0 0 1 1
10 -0.165 4.415 13.3 0 0 1 1
10 -0.489 4.442 13.3 0 0 1 1
10 -0.896 4.534 13.3 0 0 1 1
10 -1.398 4.752 13.3 0 0 1 1
10 -1.632 4.897 13.3 0 0 1 1
10 -1.952 5.148 13.3 0 0 1 1
10 -2.241 5.443 13.3 0 0 1 1
10 -2.442 5.698 13.3 0 0 1 1
10 -2.72 6.145 13.3 0 0 1 1
10 -3.345 7.552 13.3 0 0 1 1
10 -3.576 8.011 13.3 0 0 1 1
10 -3.738 8.324 13.3 0 0 1 1
10 -4.174 9.083 13.3 0 0 1 1
10 -4.647 9.82 13.3 0 0 1 1
10 -5.158 10.531 13.3 0 0 1 1
10 -5.705 11.214 13.3 0 0 1 1
10 -6.287 11.868 13.3 0 0 1 1
10 -6.913 12.502 13.3 0 0 1 1
10 -7.545 13.083 13.3 0 0 1 1
10 -8.217 13.641 13.3 0 0 1 1
10 -8.917 14.165 13.3 0 0 1 1
10 -9.379 14.48 13.3 0 0 1 1
10 -9.639 14.653 13.3 0 0 1 1
10 -10.385 15.105 13.3 0 0 1 1
10 -11.432 15.655 13.3 0 0 1 1
10 -11.944 15.899 13.3 0 0 1 1
10 -12.75 16.237 13.3 0 0 1 1
10 -13.569 16.535 13.3 0 0 1 1
10 -14.4 16.792 13.3 0 0 1 1
10 -15.239 17.008 13.3 0 0 1 1
10 -16.086 17.182 13.3 0 0 1 1
10 -16.94 17.315 13.3 0 0 1 1
10 -17.798 17.407 13.3 0 0 1 1
10 -18.659 17.457 13.3 0 0 1 1
10 -19.004 17.461 13.3 0 0 1 1
10 -19.517 17.465 13.3 0 0 1 1
10 -20.375 17.431 13.3 0 0 1 1
10 -21.229 17.356 13.3 0 0 1 1
10 -22.076 17.24 13.3 0 0 1 1
10 -22.916 17.084 13.3 0 0 1 1
10 -23.78 16.878 13.3 0 0 1 1
10 -24.634 16.628 13.3 0 0 1 1
10 -25.28 16.408 13.3 0 0 1 1
10 -26.048 16.108 13.3 0 0 1 1
10 -26.802 15.771 13.3 0 0 1 1
10 -27.542 15.398 13.3 0 0 1 1
10 -27.872 15.214 13.3 0 0 1 1
10 -28.26 14.992 13.3 0 0 1 1
10 -28.963 14.549 13.3 0 0 1 1
10 -29.643 14.074 13.3 0 0 1 1
10 -30.3 13.566 13.3 0 0 1 1
10 -30.934 13.026 13.3 0 0 1 1
10 -31.385 12.603 13.3 0 0 1 1
10 -32.119 11.854 13.3 0 0 1 1
10 -32.667 11.227 13.3 0 0 1 1
10 -33.184 10.572 13.3 0 0 1 1
10 -33.67 9.89 13.3 0 0 1 1
10 -34.121 9.184 13.3 0 0 1 1
10 -34.538 8.457 13.3 0 0 1 1
10 -34.92 7.709 13.3 0 0 1 1
10 -35.264 6.944 13.3 0 0 1 1
10 -35.569 6.166 13.3 0 0 1 1
10 -35.835 5.377 13.3 0 0 1 1
10 -36.061 4.578 13.3 0 0 1 1
10 -36.246 3.77 13.3 0 0 1 1
10 -36.391 2.952 13.3 0 0 1 1
10 -36.495 2.123 13.3 0 0 1 1
10 -36.557 1.281 13.3 0 0 1 1
10 -36.578 0.428 13.3 0 0 1 1
10 -36.557 -0.426 13.3 0 0 1 1
10 -36.495 -1.268 13.3 0 0 1 1
10 -36.391 -2.097 13.3 0 0 1 1
10 -36.246 -2.915 13.3 0 0 1 1
10 -36.061 -3.723 13.3 0 0 1 1
10 -35.835 -4.522 13.3 0 0 1 1
10 -35.569 -5.311 13.3 0 0 1 1
10 -35.264 -6.089 13.3 0 0 1 1
10 -34.915 -6.864 13.3 0 0 1 1
10 -34.532 -7.613 13.3 0 0 1 1
10 -34.121 -8.329 13.3 0 0 1 1
10 -33.67 -9.035 13.3 0 0 1 1
10 -33.184 -9.716 13.3 0 0 1 1
10 -32.667 -10.372 13.3 0 0 1 1
10 -32.119 -10.999 13.3 0 0 1 1
10 -31.385 -11.748 13.3 0 0 1 1
10 -30.934 -12.171 13.3 0 0 1 1
10 -30.3 -12.711 13.3 0 0 1 1
10 -29.641 -13.22 13.3 0 0 1 1
10 -29.364 -13.417 13.3 0 0 1 1
10 -28.964 -13.693 13.3 0 0 1 1
10 -28.261 -14.136 13.3 0 0 1 1
10 -27.539 -14.544 13.3 0 0 1 1
10 -27.098 -14.77 13.3 0 0 1 1
10 -26.045 -15.254 13.3 0 0 1 1
10 -25.28 -15.553 13.3 0 0 1 1
10 -24.635 -15.772 13.3 0 0 1 1
10 -23.711 -16.041 13.3 0 0 1 1
10 -22.899 -16.232 13.3 0 0 1 1
10 -22.076 -16.385 13.3 0 0 1 1
10 -21.229 -16.501 13.3 0 0 1 1
10 -20.375 -16.576 13.3 0 0 1 1
10 -19.798 -16.6 13.3 0 0 1 1
10 -18.654 -16.601 13.3 0 0 1 1
10 -17.801 -16.552 13.3 0 0 1 1
10 -16.655 -16.417 13.3 0 0 1 1
10 -16.087 -16.327 13.3 0 0 1 1
10 -15.239 -16.153 13.3 0 0 1 1
10 -14.4 -15.937 13.3 0 0 1 1
10 -13.569 -15.68 13.3 0 0 1 1
10 -12.75 -15.382 13.3 0 0 1 1
10 -11.945 -15.044 13.3 0 0 1 1
10 -11.157 -14.667 13.3 0 0 1 1
10 -10.387 -14.251 13.3 0 0 1 1
10 -10.043 -14.045 13.3 0 0 1 1
10 -9.641 -13.799 13.3 0 0 1 1
10 -8.916 -13.31 13.3 0 0 1 1
10 -8.217 -12.786 13.3 0 0 1 1
10 -7.545 -12.228 13.3 0 0 1 1
10 -6.902 -11.637 13.3 0 0 1 1
10 -6.287 -11.013 13.3 0 0 1 1
10 -5.705 -10.359 13.3 0 0 1 1
10 -5.158 -9.676 13.3 0 0 1 1
10 -4.647 -8.965 13.3 0 0 1 1
10 -4.173 -8.227 13.3 0 0 1 1
10 -3.963 -7.867 13.3 0 0 1 1
10 -3.74 -7.472 13.3 0 0 1 1
10 -3.344 -6.696 13.3 0 0 1 1
10 -2.721 -5.293 13.3 0 0 1 1
10 -2.499 -4.923 13.3 0 0 1 1
10 -2.242 -4.589 13.3 0 0 1 1
10 -1.95 -4.291 13.3 0 0 1 1
10 -1.624 -4.036 13.3 0 0 1 1
10 -1.274 -3.832 13.3 0 0 1 1
10 -1.0 -3.715 13.3 0 0 1 1
10 -0.488 -3.585 13.3 0 0 1 1
10 -0.07 -3.56 13.3 0 0 1 1
11 0.202 -4.645 14.63 0 0 1 1
11 0.61 -4.731 14.63 0 0 1 1
11 0.809 -4.798 14.63 0 0 1 1
11 1.176 -4.968 14.63 0 0 1 1
11 1.522 -5.195 14.63 0 0 1 1
11 1.787 -5.42 14.63 0 0 1 1
11 2.105 -5.766 14.63 0 0 1 1
11 2.387 -6.171 14.63 0 0 1 1
11 2.885 -7.152 14.63 0 0 1 1
11 3.32 -7.936 14.63 0 0 1 1
11 3.772 -8.667 14.63 0 0 1 1
11 4.192 -9.28 14.63 0 0 1 1
11 4.817 -10.104 14.63 0 0 1 1
11 5.184 -10.538 14.63 0 0 1 1
11 6.014 -11.432 14.63 0 0 1 1
11 6.894 -12.251 14.63 0 0 1 1
11 7.356 -12.639 14.63 0 0 1 1
11 8.08 -13.195 14.63 0 0 1 1
11 8.833 -13.713 14.63 0 0 1 1
11 9.591 -14.182 14.63 0 0 1 1
11 10.179 -14.509 14.63 0 0 1 1
11 11.172 -15.004 14.63 0 0 1 1
11 11.988 -15.354 14.63 0 0 1 1
11 12.819 -15.664 14.63 0 0 1 1
11 13.839 -15.98 14.63 0 0 1 1
11 14.524 -16.161 14.63 0 0 1 1
11 15.39 -16.346 14.63 0 0 1 1
11 16.258 -16.488 14.63 0 0 1 1
11 17.131 -16.587 14.63 0 0 1 1
11 18.006 -16.644 14.63 0 0 1 1
11 18.498 -16.653 14.63 0 0 1 1
11 18.878 -16.658 14.63 0 0 1 1
11 19.751 -16.63 14.63 0 0 1 1
11 20.619 -16.559 14.63 0 0 1 1
11 21.481 -16.447 14.63 0 0 1 1
11 22.334 -16.294 14.63 0 0 1 1
11 23.181 -16.098 14.63 0 0 1 1
11 24.003 -15.866 14.63 0 0 1 1
11 24.817 -15.593 14.63 0 0 1 1
11 25.614 -15.282 14.63 0 0 1 1
11 26.393 -14.934 14.63 0 0 1 1
11 27.153 -14.55 14.63 0 0 1 1
11 27.892 -14.13 14.63 0 0 1 1
11 28.607 -13.676 14.63 0 0 1 1
11 29.298 -13.189 14.63 0 0 1 1
11 29.963 -12.67 14.63 0 0 1 1
11 30.601 -12.12 14.63 0 0 1 1
11 31.21 -11.54 14.63 0 0 1 1
11 31.789 -10.931 14.63 0 0 1 1
11 32.337 -10.295 14.63 0 0 1 1
11 32.852 -9.634 14.63 0 0 1 1
11 33.339 -8.939 14.63 0 0 1 1
11 33.788 -8.227 14.63 0 0 1 1
11 34.186 -7.524 14.63 0 0 1 1
11 34.56 -6.785 14.63 0 0 1 1
11 34.896 -6.031 14.63 0 0 1 1
11 35.196 -5.265 14.63 0 0 1 1
11 35.456 -4.487 14.63 0 0 1 1
11 35.678 -3.699 14.63 0 0 1 1
11 35.861 -2.9 14.63 0 0 1 1
11 36.003 -2.088 14.63 0 0 1 1
11 36.105 -1.263 14.63 0 0 1 1
11 36.167 -0.424 14.63 0 0 1 1
11 36.19 0.428 14.63 0 0 1 1
11 36.167 1.279 14.63 0 0 1 1
11 36.105 2.119 14.63 0 0 1 1
11 36.003 2.943 14.63 0 0 1 1
11 35.861 3.755 14.63 0 0 1 1
11 35.678 4.554 14.63 0 0 1 1
11 35.456 5.343 14.63 0 0 1 1
11 35.196 6.12 14.63 0 0 1 1
11 34.896 6.886 14.63 0 0 1 1
11 34.559 7.64 14.63 0 0 1 1
11 34.186 8.379 14.63 0 0 1 1
11 33.778 9.1 14.63 0 0 1 1
11 33.333 9.803 14.63 0 0 1 1
11 32.852 10.489 14.63 0 0 1 1
11 32.337 11.15 14.63 0 0 1 1
11 31.789 11.786 14.63 0 0 1 1
11 31.21 12.395 14.63 0 0 1 1
11 30.601 12.975 14.63 0 0 1 1
11 29.964 13.525 14.63 0 0 1 1
11 29.298 14.044 14.63 0 0 1 1
11 28.607 14.531 14.63 0 0 1 1
11 27.892 14.985 14.63 0 0 1 1
11 27.152 15.405 14.63 0 0 1 1
11 26.864 15.553 14.63 0 0 1 1
11 26.394 15.789 14.63 0 0 1 1
11 25.614 16.137 14.63 0 0 1 1
11 24.816 16.448 14.63 0 0 1 1
11 24.003 16.721 14.63 0 0 1 1
11 23.176 16.954 14.63 0 0 1 1
11 22.334 17.149 14.63 0 0 1 1
11 21.481 17.302 14.63 0 0 1 1
11 20.619 17.414 14.63 0 0 1 1
11 20.067 17.46 14.63 0 0 1 1
11 19.753 17.485 14.63 0 0 1 1
11 18.879 17.513 14.63 0 0 1 1
11 18.005 17.499 14.63 0 0 1 1
11 17.13 17.442 14.63 0 0 1 1
11 16.258 17.343 14.63 0 0 1 1
11 15.371 17.197 14.63 0 0 1 1
11 14.525 17.016 14.63 0 0 1 1
11 13.668 16.789 14.63 0 0 1 1
11 12.821 16.52 14.63 0 0 1 1
11 11.988 16.209 14.63 0 0 1 1
11 11.168 15.858 14.63 0 0 1 1
11 10.89 15.724 14.63 0 0 1 1
11 10.371 15.468 14.63 0 0 1 1
11 9.59 15.037 14.63 0 0 1 1
11 8.823 14.562 14.63 0 0 1 1
11 8.157 14.105 14.63 0 0 1 1
11 7.356 13.495 14.63 0 0 1 1
11 6.666 12.906 14.63 0 0 1 1
11 6.298 12.563 14.63 0 0 1 1
11 5.727 11.992 14.63 0 0 1 1
11 5.186 11.396 14.63 0 0 1 1
11 4.817 10.959 14.63 0 0 1 1
11 4.192 10.135 14.63 0 0 1 1
11 3.772 9.523 14.63 0 0 1 1
11 3.309 8.774 14.63 0 0 1 1
11 2.885 8.008 14.63 0 0 1 1
11 2.385 7.023 14.63 0 0 1 1
11 2.105 6.621 14.63 0 0 1 1
11 1.841 6.326 14.63 0 0 1 1
11 1.518 6.046 14.63 0 0 1 1
11 1.046 5.756 14.63 0 0 1 1
11 0.789 5.645 14.63 0 0 1 1
11 0.396 5.532 14.63 0 0 1 1
11 -0.008 5.483 14.63 0 0 1 1
11 -0.238 5.484 14.63 0 0 1 1
11 -0.633 5.532 14.63 0 0 1 1
11 -0.865 5.591 14.63 0 0 1 1
11 -1.055 5.655 14.63 0 0 1 1
11 -1.421 5.826 14.63 0 0 1 1
11 -1.767 6.053 14.63 0 0 1 1
11 -2.029 6.277 14.63 0 0 1 1
11 -2.346 6.622 14.63 0 0 1 1
11 -2.615 7.005 14.63 0 0 1 1
11 -3.128 8.018 14.63 0 0 1 1
11 -3.562 8.804 14.63 0 0 1 1
11 -4.015 9.537 14.63 0 0 1 1
11 -4.434 10.149 14.63 0 0 1 1
11 -5.061 10.971 14.63 0 0 1 1
11 -5.426 11.402 14.63 0 0 1 1
11 -6.258 12.293 14.63 0 0 1 1
11 -7.138 13.109 14.63 0 0 1 1
11 -7.601 13.498 14.63 0 0 1 1
11 -8.326 14.053 14.63 0 0 1 1
11 -9.078 14.571 14.63 0 0 1 1
11 -9.837 15.04 14.63 0 0 1 1
11 -10.425 15.367 14.63 0 0 1 1
11 -11.419 15.863 14.63 0 0 1 1
11 -12.234 16.213 14.63 0 0 1 1
11 -13.065 16.523 14.63 0 0 1 1
11 -14.084 16.839 14.63 0 0 1 1
11 -14.77 17.018 14.63 0 0 1 1
11 -15.636 17.202 14.63 0 0 1 1
11 -16.504 17.344 14.63 0 0 1 1
11 -17.376 17.443 14.63 0 0 1 1
11 -18.251 17.499 14.63 0 0 1 1
11 -18.743 17.508 14.63 0 0 1 1
11 -19.123 17.513 14.63 0 0 1 1
11 -19.996 17.484 14.63 0 0 1 1
11 -20.863 17.413 14.63 0 0 1 1
11 -21.725 17.301 14.63 0 0 1 1
11 -22.577 17.148 14.63 0 0 1 1
11 -23.424 16.953 14.63 0 0 1 1
11 -24.247 16.72 14.63 0 0 1 1
11 -25.059 16.448 14.63 0 0 1 1
11 -25.856 16.137 14.63 0 0 1 1
11 -26.635 15.788 14.63 0 0 1 1
11 -27.104 15.551 14.63 0 0 1 1
11 -27.393 15.403 14.63 0 0 1 1
11 -28.133 14.983 14.63 0 0 1 1
11 -28.848 14.528 14.63 0 0 1 1
11 -29.539 14.041 14.63 0 0 1 1
11 -30.204 13.522 14.63 0 0 1 1
11 -30.842 12.972 14.63 0 0 1 1
11 -31.451 12.393 14.63 0 0 1 1
11 -32.029 11.785 14.63 0 0 1 1
11 -32.577 11.151 14.63 0 0 1 1
11 -33.092 10.491 14.63 0 0 1 1
11 -33.579 9.797 14.63 0 0 1 1
11 -34.027 9.084 14.63 0 0 1 1
11 -34.425 8.381 14.63 0 0 1 1
11 -34.798 7.639 14.63 0 0 1 1
11 -35.135 6.883 14.63 0 0 1 1
11 -35.434 6.114 14.63 0 0 1 1
11 -35.695 5.335 14.63 0 0 1 1
11 -35.917 4.546 14.63 0 0 1 1
11 -36.099 3.748 14.63 0 0 1 1
11 -36.242 2.938 14.63 0 0 1 1
11 -36.344 2.116 14.63 0 0 1 1
11 -36.405 1.278 14.63 0 0 1 1
11 -36.428 0.428 14.63 0 0 1 1
11 -36.405 -0.423 14.63 0 0 1 1
11 -36.344 -1.261 14.63 0 0 1 1
11 -36.242 -2.083 14.63 0 0 1 1
11 -36.099 -2.892 14.63 0 0 1 1
11 -35.917 -3.691 14.63 0 0 1 1
11 -35.695 -4.48 14.63 0 0 1 1
11 -35.434 -5.259 14.63 0 0 1 1
11 -35.135 -6.028 14.63 0 0 1 1
11 -34.798 -6.784 14.63 0 0 1 1
11 -34.425 -7.525 14.63 0 0 1 1
11 -34.027 -8.229 14.63 0 0 1 1
11 -33.573 -8.951 14.63 0 0 1 1
11 -33.092 -9.636 14.63 0 0 1 1
11 -32.577 -10.296 14.63 0 0 1 1
11 -32.029 -10.93 14.63 0 0 1 1
11 -31.451 -11.537 14.63 0 0 1 1
11 -30.842 -12.117 14.63 0 0 1 1
11 -30.204 -12.667 14.63 0 0 1 1
11 -29.539 -13.186 14.63 0 0 1 1
11 -28.848 -13.673 14.63 0 0 1 1
11 -28.132 -14.128 14.63 0 0 1 1
11 -27.799 -14.319 14.63 0 0 1 1
11 -27.395 -14.548 14.63 0 0 1 1
11 -26.635 -14.933 14.63 0 0 1 1
11 -25.856 -15.281 14.63 0 0 1 1
11 -25.059 -15.593 14.63 0 0 1 1
11 -24.247 -15.865 14.63 0 0 1 1
11 -23.42 -16.099 14.63 0 0 1 1
11 -22.578 -16.293 14.63 0 0 1 1
11 -21.725 -16.446 14.63 0 0 1 1
11 -20.863 -16.558 14.63 0 0 1 1
11 -19.995 -16.629 14.63 0 0 1 1
11 -19.527 -16.646 14.63 0 0 1 1
11 -19.125 -16.658 14.63 0 0 1 1
11 -18.25 -16.644 14.63 0 0 1 1
11 -17.376 -16.588 14.63 0 0 1 1
11 -16.504 -16.489 14.63 0 0 1 1
11 -15.615 -16.343 14.63 0 0 1 1
11 -14.77 -16.163 14.63 0 0 1 1
11 -13.913 -15.937 14.63 0 0 1 1
11 -13.067 -15.669 14.63 0 0 1 1
11 -12.234 -15.358 14.63 0 0 1 1
11 -11.415 -15.006 14.63 0 0 1 1
11 -11.136 -14.872 14.63 0 0 1 1
11 -10.617 -14.616 14.63 0 0 1 1
11 -9.837 -14.185 14.63 0 0 1 1
11 -9.068 -13.709 14.63 0 0 1 1
11 -8.325 -13.198 14.63 0 0 1 1
11 -7.601 -12.642 14.63 0 0 1 1
11 -7.138 -12.254 14.63 0 0 1 1
11 -6.258 -11.438 14.63 0 0 1 1
11 -5.426 -10.547 14.63 0 0 1 1
11 -5.059 -10.115 14.63 0 0 1 1
11 -4.517 -9.41 14.63 0 0 1 1
11 -4.014 -8.682 14.63 0 0 1 1
11 -3.552 -7.933 14.63 0 0 1 1
11 -3.128 -7.162 14.63 0 0 1 1
11 -2.615 -6.15 14.63 0 0 1 1
11 -2.367 -5.793 14.63 0 0 1 1
11 -2.081 -5.471 14.63 0 0 1 1
11 -1.677 -5.133 14.63 0 0 1 1
11 -1.414 -4.967 14.63 0 0 1 1
11 -1.041 -4.794 14.63 0 0 1 1
11 -0.652 -4.681 14.63 0 0 1 1
11 -0.444 -4.647 14.63 0 0 1 1
11 -0.211 -4.627 14.63 0 0 1 1
12 0.141 -5.659 15.96 0 0 1 1
12 0.562 -5.737 15.96 0 0 1 1
12 0.899 -5.853 15.96 0 0 1 1
12 1.298 -6.057 15.96 0 0 1 1
12 1.678 -6.334 15.96 0 0 1 1
12 1.994 -6.641 15.96 0 0 1 1
12 2.314 -7.058 15.96 0 0 1 1
12 2.884 -8.045 15.96 0 0 1 1
12 3.316 -8.731 15.96 0 0 1 1
12 3.595 -9.145 15.96 0 0 1 1
12 4.131 -9.866 15.96 0 0 1 1
12 4.771 -10.633 15.96 0 0 1 1
12 5.313 -11.221 15.96 0 0 1 1
12 5.951 -11.849 15.96 0 0 1 1
12 6.621 -12.441 15.96 0 0 1 1
12 7.322 -13.001 15.96 0 0 1 1
12 7.683 -13.263 15.96 0 0 1 1
12 8.046 -13.521 15.96 0 0 1 1
12 8.8 -14.007 15.96 0 0 1 1
12 9.576 -14.455 15.96 0 0 1 1
12 10.375 -14.865 15.96 0 0 1 1
12 11.098 -15.196 15.96 0 0 1 1
12 12.093 -15.593 15.96 0 0 1 1
12 12.613 -15.773 15.96 0 0 1 1
12 13.395 -16.014 15.96 0 0 1 1
12 14.188 -16.22 15.96 0 0 1 1
12 14.993 -16.391 15.96 0 0 1 1
12 15.807 -16.527 15.96 0 0 1 1
12 16.653 -16.628 15.96 0 0 1 1
12 17.544 -16.692 15.96 0 0 1 1
12 18.186 -16.708 15.96 0 0 1 1
12 19.324 -16.69 15.96 0 0 1 1
12 20.205 -16.624 15.96 0 0 1 1
12 21.081 -16.516 15.96 0 0 1 1
12 21.95 -16.365 15.96 0 0 1 1
12 22.807 -16.173 15.96 0 0 1 1
12 23.651 -15.941 15.96 0 0 1 1
12 24.477 -15.669 15.96 0 0 1 1
12 25.287 -15.359 15.96 0 0 1 1
12 26.079 -15.011 15.96 0 0 1 1
12 26.851 -14.626 15.96 0 0 1 1
12 27.601 -14.205 15.96 0 0 1 1
12 28.328 -13.75 15.96 0 0 1 1
12 29.029 -13.261 15.96 0 0 1 1
12 29.705 -12.74 15.96 0 0 1 1
12 30.352 -12.187 15.96 0 0 1 1
12 30.969 -11.605 15.96 0 0 1 1
12 31.557 -10.993 15.96 0 0 1 1
12 32.112 -10.353 15.96 0 0 1 1
12 32.637 -9.684 15.96 0 0 1 1
12 33.121 -8.999 15.96 0 0 1 1
12 33.572 -8.288 15.96 0 0 1 1
12 33.989 -7.558 15.96 0 0 1 1
12 34.368 -6.812 15.96 0 0 1 1
12 34.709 -6.052 15.96 0 0 1 1
12 35.012 -5.283 15.96 0 0 1 1
12 35.275 -4.503 15.96 0 0 1 1
12 35.499 -3.714 15.96 0 0 1 1
12 35.683 -2.913 15.96 0 0 1 1
12 35.826 -2.101 15.96 0 0 1 1
12 35.928 -1.274 15.96 0 0 1 1
12 35.99 -0.432 15.96 0 0 1 1
12 36.011 0.428 15.96 0 0 1 1
12 35.99 1.287 15.96 0 0 1 1
12 35.928 2.129 15.96 0 0 1 1
12 35.826 2.956 15.96 0 0 1 1
12 35.683 3.769 15.96 0 0 1 1
12 35.499 4.569 15.96 0 0 1 1
12 35.275 5.358 15.96 0 0 1 1
12 35.012 6.138 15.96 0 0 1 1
12 34.709 6.908 15.96 0 0 1 1
12 34.368 7.667 15.96 0 0 1 1
12 33.989 8.413 15.96 0 0 1 1
12 33.572 9.143 15.96 0 0 1 1
12 33.121 9.854 15.96 0 0 1 1
12 32.634 10.543 15.96 0 0 1 1
12 32.112 11.209 15.96 0 0 1 1
12 31.557 11.848 15.96 0 0 1 1
12 30.969 12.46 15.96 0 0 1 1
12 30.352 13.043 15.96 0 0 1 1
12 29.705 13.595 15.96 0 0 1 1
12 29.029 14.117 15.96 0 0 1 1
12 28.622 14.402 15.96 0 0 1 1
12 28.329 14.605 15.96 0 0 1 1
12 27.601 15.06 15.96 0 0 1 1
12 26.85 15.481 15.96 0 0 1 1
12 26.585 15.615 15.96 0 0 1 1
12 26.08 15.866 15.96 0 0 1 1
12 25.287 16.214 15.96 0 0 1 1
12 24.478 16.524 15.96 0 0 1 1
12 23.632 16.801 15.96 0 0 1 1
12 22.807 17.028 15.96 0 0 1 1
12 21.949 17.22 15.96 0 0 1 1
12 21.081 17.371 15.96 0 0 1 1
12 20.204 17.479 15.96 0 0 1 1
12 19.768 17.513 15.96 0 0 1 1
12 19.323 17.545 15.96 0 0 1 1
12 18.434 17.568 15.96 0 0 1 1
12 17.544 17.547 15.96 0 0 1 1
12 16.653 17.483 15.96 0 0 1 1
